userid,group,retention_1
4554138,B,False
4554151,A,True
4554216,B,True
4554353,A,False
4554442,B,True
4554444,A,False
4554563,B,False
4554704,B,True
4554781,B,False
4554921,A,True
4555014,B,True
4555125,A,False
4555350,A,False
4555872,B,True
4555886,B,True
4555891,B,True
4555896,B,False
4556086,A,False
4556113,A,True
4556167,B,False
4556262,A,True
4556389,A,False
4556461,B,True
4556518,B,False
4556637,B,True
4556666,A,True
4556712,B,True
4556760,A,True
4556770,B,True
4556780,B,False
4556805,A,False
4556875,A,True
4557054,B,True
4557107,B,True
4557136,B,False
4557204,B,True
4557214,B,False
4557237,A,True
4557247,A,False
4557322,B,True
4557333,A,False
4557434,B,True
4557454,A,True
4557526,A,False
4557618,A,False
4557746,A,False
4557963,A,True
4558078,B,True
4558139,B,True
4558387,B,False
4558428,A,False
4558539,B,True
4558691,A,True
4558713,B,False
4558746,A,False
4558925,A,True
4559854,B,False
4559868,B,True
4559956,B,False
4560155,B,False
4560185,B,True
4560638,A,True
4560720,A,False
4560765,A,True
4560812,A,True
4560839,B,False
4560868,B,False
4560877,B,False
4560970,A,True
4561063,B,True
4561130,B,True
4561174,B,False
4561357,A,True
4561382,A,False
4561415,B,True
4561468,A,True
4561560,B,False
4561578,B,True
4562136,A,False
4562389,A,True
4562470,A,True
4562767,A,False
4562808,B,False
4562840,A,True
4562944,A,False
4563012,B,False
4563122,B,False
4563324,B,False
4563919,A,False
4564113,A,False
4564227,B,True
4564273,A,False
4564348,A,True
4564356,B,False
4564467,A,False
4564760,A,True
4564778,A,True
4565051,A,False
4565073,A,False
4565265,A,True
4565319,A,True
4565340,B,False
4565388,A,False
4565403,B,True
4565465,A,False
4565494,B,False
4565649,A,True
4565686,B,True
4565762,B,False
4565804,A,False
4565832,A,True
4566169,A,False
4566198,B,False
4566382,A,False
4566570,B,False
4566607,B,False
4566770,A,False
4566786,A,True
4566812,B,True
4566876,A,False
4567188,B,True
4567369,A,False
4567432,A,True
4567462,B,True
4567476,B,False
4567503,B,True
4567564,A,True
4567611,A,False
4567713,B,False
4567714,B,False
4567725,B,False
4567808,B,True
4567830,A,False
4567870,B,False
4568004,A,False
4568083,A,True
4568331,B,True
4568452,B,True
4568483,B,True
4568484,B,False
4568742,A,True
4568852,A,True
4568970,B,True
4569075,A,False
4569158,B,True
4569196,B,True
4569218,B,True
4569302,B,True
4569379,A,False
4569601,A,True
4569692,B,False
4569794,B,False
4569803,B,False
4569918,A,False
4569978,A,False
4570023,A,False
4570054,A,False
4570076,B,True
4570082,B,True
4570130,A,False
4570136,B,True
4570290,B,False
4570448,A,False
4570486,B,True
4570530,B,False
4570605,A,False
4571058,B,False
4571194,B,True
4571760,B,False
4571788,A,False
4571807,A,True
4572088,A,False
4572091,B,False
4572505,B,False
4572513,B,True
4572742,A,True
4572904,B,False
4572933,A,False
4572934,A,True
4573108,B,True
4573146,B,False
4573213,B,False
4573330,B,True
4573332,B,True
4573415,B,False
4573494,B,True
4573509,A,True
4573551,A,True
4573562,B,True
4573655,B,True
4573680,A,True
4573728,A,True
4574086,A,True
4574122,B,False
4574311,B,False
4574379,A,False
4574389,B,True
4574475,B,True
4574548,B,True
4574582,A,False
4574926,B,True
4575025,B,True
4575031,B,False
4575068,B,False
4575155,A,False
4575592,A,True
4575595,B,True
4575729,B,False
4575731,B,True
4575965,A,False
4575998,A,True
4576152,A,False
4576177,B,False
4576449,B,False
4576633,B,False
4576669,B,False
4576941,B,False
4577062,A,False
4577192,A,False
4577216,B,False
4577356,A,False
4577515,B,True
4577666,B,True
4577974,B,True
4577982,A,True
4578096,A,False
4578146,B,True
4578167,A,True
4578285,B,False
4578362,B,True
4578439,B,False
4578466,A,True
4578716,A,True
4578831,B,True
4578834,B,True
4578877,B,True
4578879,B,True
4578956,B,False
4578975,B,True
4579008,A,False
4579202,B,False
4579232,B,False
4579353,B,False
4579498,A,True
4579531,A,True
4579578,B,True
4579733,A,False
4580027,A,False
4580201,A,False
4580320,B,False
4580474,A,True
4580527,B,True
4580678,B,False
4581079,A,False
4581120,A,False
4581151,B,True
4581569,B,True
4581685,B,True
4581703,B,False
4581727,A,True
4581743,B,False
4581850,B,False
4581905,A,True
4582030,A,False
4582151,A,False
4582154,A,True
4582606,B,True
4582749,A,True
4582821,A,False
4582921,A,False
4582972,A,False
4583158,A,True
4583269,B,True
4583597,B,False
4583695,B,True
4583705,A,False
4583761,B,True
4583805,A,True
4584003,B,False
4584195,A,False
4584632,A,False
4584650,A,False
4584760,A,False
4584780,A,True
4584922,B,True
4584959,B,False
4585222,B,False
4585229,A,True
4585356,A,True
4585477,B,True
4585489,B,False
4585646,B,False
4585664,A,True
4585965,A,False
4585982,B,True
4586035,A,False
4586064,A,False
4586148,A,False
4586158,B,False
4586169,A,True
4586187,A,False
4586530,A,True
4586624,B,True
4586923,A,False
4586969,A,True
4587083,A,False
4587121,A,False
4587147,B,True
4587284,B,False
4587309,A,True
4587330,B,True
4587464,A,True
4588043,A,False
4588073,B,True
4588174,B,False
4588189,B,False
4588215,A,False
4588271,B,True
4588326,A,False
4588358,A,True
4588483,A,False
4588506,A,False
4588553,B,True
4588574,B,False
4588681,A,False
4588693,B,True
4588740,A,True
4588742,A,False
4588770,B,False
4588771,B,False
4588890,A,False
4589028,B,False
4589083,B,True
4589381,B,True
4589514,B,True
4589515,A,True
4589835,B,True
4590003,A,True
4590252,B,False
4590254,A,False
4590390,A,True
4590865,A,False
4590944,B,False
4591074,B,False
4591188,A,False
4591577,B,True
4591585,B,False
4591630,B,True
4591867,B,False
4591888,B,False
4591894,B,False
4591904,B,True
4591954,B,False
4592137,B,True
4592280,A,False
4592352,A,False
4592422,A,True
4592557,B,False
4592568,B,False
4592677,A,False
4592755,B,False
4593087,B,False
4593110,B,True
4593149,A,True
4593540,B,False
4593601,B,False
4593633,B,True
4594052,A,False
4594243,B,True
4594735,B,False
4594746,A,True
4594907,A,False
4594925,A,True
4595259,A,True
4595463,B,False
4595954,A,True
4596007,B,True
4596110,B,False
4596132,B,True
4596173,B,False
4596438,B,False
4596719,B,False
4596761,B,True
4596881,A,True
4596914,A,True
4596969,A,False
4597122,B,False
4597274,B,True
4597335,A,False
4597361,A,False
4597590,A,False
4597633,B,True
4597647,A,False
4597655,B,False
4597743,B,False
4597845,A,True
4597920,A,True
4598066,B,True
4598178,A,False
4598246,B,False
4598331,B,False
4598406,B,False
4598616,B,True
4598972,A,True
4599023,A,False
4599060,B,True
4599064,A,False
4599410,A,False
4599478,A,False
4599518,A,True
4599545,A,False
4599578,A,True
4599636,A,False
4599815,A,False
4599837,B,False
4599947,B,False
4600041,B,False
4600118,B,False
4600326,A,False
4600435,A,False
4600540,B,True
4600541,B,False
4600567,A,False
4600592,A,True
4600631,B,True
4600641,B,True
4600703,B,False
4600840,B,False
4600961,B,True
4601012,A,True
4601026,A,False
4601066,B,True
4601089,A,False
4601112,A,False
4601137,B,False
4601248,A,False
4601326,B,True
4601384,B,True
4601651,B,True
4601682,A,False
4601735,B,True
4601873,A,False
4602013,A,False
4602145,B,True
4602245,B,True
4602287,A,True
4602334,A,True
4602349,A,False
4602637,B,True
4603027,B,False
4603103,B,False
4603210,A,False
4603285,A,False
4603363,B,True
4603577,A,False
4603597,B,False
4603600,B,True
4603860,B,True
4603942,B,False
4604012,A,False
4604049,B,True
4604160,B,True
4604212,B,True
4604275,B,False
4604331,B,True
4604388,A,False
4604481,B,True
4604589,A,True
4604699,A,True
4604869,A,False
4605103,B,False
4605126,B,True
4605199,A,True
4605242,A,True
4605243,B,False
4605559,B,True
4605573,B,False
4605706,A,False
4605757,A,False
4605886,A,False
4605908,A,False
4605976,B,True
4606039,A,True
4606042,A,False
4606309,B,False
4606579,A,False
4606892,B,False
4606929,A,True
4607021,A,True
4607088,B,False
4607108,B,False
4607123,A,False
4607133,B,True
4607195,A,False
4607454,A,True
4607461,B,True
4607482,B,False
4607499,B,False
4607559,B,True
4607827,B,False
4608039,A,True
4608044,A,False
4608065,A,False
4608169,A,False
4608223,B,True
4608250,B,False
4608475,A,True
4608483,B,False
4608588,B,False
4608669,A,True
4608714,B,False
4608743,A,True
4608821,B,True
4608995,A,True
4609025,B,True
4609137,B,False
4609199,A,False
4609242,B,True
4609413,B,False
4609451,A,False
4609524,B,False
4609551,A,True
4609612,A,False
4609684,B,False
4609707,B,False
4609721,B,True
4609933,B,False
4609952,A,False
4609976,A,False
4610061,B,False
4610139,A,False
4610155,A,True
4610331,A,False
4610366,A,False
4610398,A,False
4610438,B,False
4610618,A,False
4610650,A,False
4610686,A,False
4610754,A,True
4610827,B,False
4610891,A,False
4610959,A,True
4610989,A,True
4611003,A,True
4611160,B,True
4611242,A,False
4611253,A,False
4611380,B,True
4611446,A,True
4611592,A,False
4611968,B,True
4612002,B,False
4612034,B,False
4612063,B,False
4612098,B,False
4612114,A,True
4612152,B,False
4612703,A,False
4612755,A,False
4613001,B,True
4613006,A,True
4613093,A,False
4613177,A,False
4613299,B,False
4613598,A,False
4613691,B,False
4614020,B,False
4614141,A,False
4614148,A,False
4614456,B,True
4614466,A,False
4614485,B,False
4614606,B,True
4614665,A,True
4614831,A,False
4615284,B,True
4615292,B,True
4615301,A,True
4615341,B,False
4615401,A,False
4615545,B,False
4615560,A,True
4615763,B,False
4615911,B,False
4616020,A,False
4616022,B,False
4616047,A,True
4616062,A,False
4616110,B,False
4616173,A,False
4616215,A,False
4616412,B,True
4616453,A,True
4616472,B,True
4616517,A,False
4616664,A,False
4616683,B,False
4616822,A,False
4616904,A,False
4617078,A,False
4617189,B,False
4617195,B,False
4617246,B,False
4617549,A,False
4617691,B,True
4617847,B,False
4618329,A,False
4618452,B,False
4618515,B,False
4619096,B,True
4619147,B,False
4619158,B,True
4619185,B,False
4619268,B,False
4619393,A,False
4619419,A,False
4619425,B,False
4619642,B,True
4619676,A,True
4620158,A,True
4620195,B,True
4620281,A,True
4620340,A,True
4620366,B,False
4620407,B,False
4620470,B,True
4620557,B,False
4620560,B,True
4620581,A,False
4620654,B,False
4620813,B,False
4620845,B,True
4620848,A,True
4620861,B,True
4620970,A,False
4621054,A,True
4621100,B,True
4621189,A,False
4621361,B,False
4621402,B,True
4621518,B,True
4621682,A,True
4621775,A,True
4621907,B,False
4621987,A,False
4622043,A,True
4622152,A,False
4622250,A,True
4622531,B,False
4622605,A,False
4622855,B,False
4623148,B,False
4623269,A,True
4623378,B,False
4623404,A,True
4623839,B,True
4623878,B,False
4623912,B,False
4623923,B,True
4624008,A,True
4624094,A,True
4624109,A,False
4624160,A,False
4624196,B,False
4624293,A,True
4624374,B,True
4624483,B,False
4624536,B,False
4624544,B,True
4624586,A,True
4624594,B,True
4624748,B,False
4624908,B,True
4624919,A,True
4624946,B,False
4624952,B,True
4624962,B,False
4625011,B,False
4625054,A,True
4625141,A,False
4625278,B,True
4625375,A,False
4625386,B,True
4625588,A,True
4625645,B,True
4625717,A,True
4625824,A,True
4625849,B,False
4625981,A,False
4626064,B,True
4626118,A,False
4626121,A,True
4626406,B,True
4626421,A,False
4626547,B,False
4626581,A,False
4626601,B,True
4626708,B,False
4626760,B,True
4626957,A,False
4627186,B,False
4627237,B,True
4627323,B,True
4627407,B,True
4627464,A,False
4627542,A,True
4627625,A,False
4627648,A,False
4627677,A,False
4627853,B,True
4628214,A,True
4628285,B,True
4628303,A,True
4628652,B,True
4628959,A,False
4628974,A,False
4629340,B,True
4629562,A,True
4629909,A,True
4630112,B,False
4630343,A,True
4630400,B,True
4630446,B,False
4630524,A,False
4630843,A,True
4630882,A,False
4631000,B,False
4631006,A,False
4631169,B,False
4631207,A,False
4631378,A,True
4631439,B,False
4631774,A,False
4631778,A,True
4631885,B,False
4631949,B,True
4631998,B,True
4632160,A,False
4632185,B,False
4632210,B,False
4632279,A,False
4632373,A,False
4632505,B,True
4632507,A,True
4632561,B,False
4632605,B,False
4632777,A,True
4632819,B,True
4632909,A,False
4632915,B,True
4632986,A,True
4633060,A,True
4633122,B,False
4633148,B,False
4633285,B,False
4633571,B,False
4633608,A,True
4633716,B,True
4633773,B,False
4633804,A,True
4633859,A,True
4633891,A,True
4633892,B,False
4634025,B,False
4634101,A,False
4634137,B,True
4634172,B,True
4634237,A,True
4634242,B,False
4634337,A,False
4634386,A,False
4634522,B,True
4634755,B,True
4634975,B,True
4635386,A,False
4635519,B,True
4635566,A,False
4635571,A,True
4635666,A,False
4636003,B,False
4636044,A,False
4636130,B,False
4636142,B,False
4636182,B,False
4636462,B,False
4636502,B,False
4636538,A,False
4636617,B,True
4636618,B,True
4636938,A,True
4637154,B,False
4637196,A,True
4637211,B,False
4637538,B,False
4637702,B,False
4637733,A,True
4637812,B,False
4637887,A,False
4638255,A,False
4638280,B,False
4638330,A,False
4638354,B,True
4638426,A,False
4638507,B,True
4638601,B,False
4638653,B,True
4638717,A,False
4638836,B,True
4639049,B,False
4639268,A,True
4639296,A,True
4639332,A,False
4639403,A,False
4639409,A,True
4639591,A,True
4639667,A,True
4639851,B,False
4639873,B,True
4640117,A,False
4640166,B,False
4640245,B,False
4640937,A,False
4641006,A,True
4641013,B,True
4641131,B,False
4641337,A,False
4641388,B,True
4641542,B,True
4641673,A,False
4641751,B,False
4641771,B,False
4641881,A,True
4642184,B,False
4642252,A,False
4642287,B,False
4642426,A,True
4642790,A,False
4643297,A,False
4643448,A,False
4643520,B,True
4643567,B,True
4643581,A,False
4643650,B,False
4643729,A,False
4643730,B,False
4643969,A,True
4644101,B,False
4644158,B,False
4644204,A,True
4644253,B,True
4644314,A,False
4644376,B,False
4644443,B,False
4644764,B,True
4644790,B,True
4644831,A,False
4644937,A,False
4645279,A,True
4645293,A,True
4645326,B,True
4645408,B,True
4645620,B,True
4645680,A,False
4645725,B,False
4645918,B,True
4646019,A,False
4646127,B,False
4646169,A,False
4646259,A,True
4646376,B,True
4646442,B,True
4646534,A,False
4646590,A,False
4646710,A,False
4646992,A,True
4647086,B,False
4647211,A,True
4647254,B,True
4647268,A,False
4647312,A,False
4647473,B,False
4647536,A,False
4647609,A,True
4647641,B,True
4647719,A,True
4647722,A,True
4647840,B,False
4647890,A,True
4647899,B,False
4647934,B,True
4648165,A,False
4648219,A,False
4648373,A,False
4648716,A,True
4648734,A,True
4648756,A,False
4649234,A,True
4649291,B,True
4649404,A,False
4649509,A,False
4649767,B,True
4649826,B,True
4649895,B,True
4650030,A,True
4650130,B,False
4650140,A,False
4650178,B,True
4650239,A,True
4650601,B,False
4650742,B,True
4651032,B,True
4651069,A,True
4651088,A,True
4651408,B,False
4651553,B,True
4651739,A,True
4651831,B,False
4651887,B,False
4651962,A,True
4651986,B,False
4652053,A,True
4652148,A,True
4652160,B,False
4652502,B,True
4652737,B,False
4653034,B,True
4653117,B,False
4653218,A,False
4653533,B,True
4653791,A,True
4653944,B,False
4653957,A,True
4654159,B,False
4654259,A,False
4654327,B,False
4654360,B,False
4654599,B,False
4654638,B,False
4654681,B,False
4654874,B,False
4654953,A,False
4655093,B,True
4655227,B,False
4655399,B,False
4655663,B,True
4656064,A,False
4656181,B,False
4656376,A,False
4656474,B,False
4656566,A,False
4656599,A,False
4656632,B,True
4656646,B,True
4656824,B,False
4656838,A,True
4657021,A,False
4657250,B,False
4657256,A,True
4657273,A,False
4657441,B,False
4657456,B,True
4657746,A,True
4657875,B,False
4658154,B,False
4658241,A,False
4658267,A,True
4658360,A,False
4658458,A,True
4658493,A,True
4658860,B,True
4658974,B,True
4659190,A,False
4659244,B,False
4659373,B,True
4659439,A,False
4659505,A,True
4659702,B,False
4659921,B,False
4660074,A,False
4660306,B,True
4660375,B,True
4660722,A,False
4660812,A,True
4660873,A,True
4660953,A,False
4661004,A,False
4661013,B,False
4661151,A,False
4661442,A,True
4661628,A,False
4661671,B,False
4661679,B,False
4661713,A,True
4661718,A,False
4661782,A,True
4661821,B,False
4661865,B,True
4662074,B,False
4662138,A,True
4662213,A,False
4662493,B,False
4662669,A,True
4662683,A,True
4663037,B,True
4663070,B,True
4663238,A,True
4663609,B,True
4663676,A,True
4663728,B,False
4663757,A,False
4663855,B,True
4664243,A,True
4664257,B,True
4664280,A,False
4664460,B,False
4664673,A,False
4664859,A,False
4664949,B,False
4664984,B,False
4665030,B,True
4665077,A,True
4665083,B,True
4665180,A,True
4665198,B,True
4665242,A,True
4665293,A,False
4665361,A,True
4665434,A,False
4665481,A,True
4665485,A,True
4665605,B,False
4665683,B,False
4665722,B,False
4665982,A,False
4666092,A,False
4666246,B,False
4666380,A,True
4666434,A,False
4666486,B,True
4666672,B,False
4666714,A,False
4666742,B,True
4666950,A,True
4667194,B,False
4667402,B,True
4667462,B,False
4667488,B,True
4667521,B,True
4667526,A,False
4667587,A,False
4667924,B,True
4667982,A,False
4668058,B,False
4668136,A,False
4668165,B,False
4668227,B,False
4668306,B,False
4668357,B,True
4668397,B,True
4668493,A,True
4668619,B,True
4668671,A,True
4668694,B,True
4668710,A,False
4668719,A,True
4668858,B,True
4668927,B,True
4668948,A,True
4668992,A,False
4669095,A,False
4669122,A,False
4669191,B,False
4669399,B,False
4669494,B,False
4670046,B,True
4670052,A,False
4670107,A,False
4670113,B,False
4670175,B,False
4670190,B,False
4670232,B,False
4670421,A,True
4670497,A,True
4670525,A,True
4670724,B,True
4670788,B,False
4670854,A,False
4671108,A,True
4671123,A,True
4671194,B,False
4671369,B,False
4671497,A,True
4671500,A,True
4671657,A,False
4671903,A,True
4671930,B,False
4672106,B,False
4672111,B,True
4672125,B,False
4672162,A,True
4672190,B,False
4672216,A,False
4672248,A,False
4672349,B,True
4672505,A,True
4672779,A,True
4673004,A,False
4673035,B,False
4673069,A,False
4673156,A,True
4673158,B,False
4673257,B,True
4673334,A,False
4673486,B,False
4673642,B,False
4673705,A,True
4673862,A,True
4674065,A,False
4674069,A,False
4674224,B,False
4674235,B,True
4674366,B,True
4674694,A,True
4674845,A,True
4675204,A,False
4675337,B,False
4675415,B,False
4675741,A,False
4675864,B,False
4675892,A,True
4675988,A,True
4676199,B,True
4676218,A,False
4676441,A,True
4676492,B,False
4676545,A,False
4676561,A,True
4676615,A,True
4676834,A,True
4676849,B,True
4677131,B,False
4677290,A,False
4677319,B,False
4677367,B,False
4677486,B,False
4677511,A,True
4677732,A,True
